Lab,Experiment,Date,Tech,Strain,Compound,Trial,Age,Sample,Video,Worm,Wave,Body,Asymmetry,Stretch,Curling,Travel,Brush,Activity,SwimmingScore,SwimmingScoreMean,AdjSwimmingScore
Driscoll,DC_112819,11/28/19,20,AF16,H2O,1,8,Sample_20 AF16 D10 CTRL 1_5_3,20 AF16 D10 CTRL 1_5,3,8.6825,1.464554,0.028821,0.498326,0,0.963179,0.054465,22.431834,3.91595224029936,5.20019051318949,-1.28423827289013
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_1_3,20 AF16 D10 metformin 1_1,1,87.41636,0.816649,0.002988,0.324708,0,5.442555,0.154555,208.003628,6.78746912288435,5.20019051318949,1.58727860969486
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_1_3,20 AF16 D10 metformin 1_1,2,51.717293,0.930164,0.002243,0.449565,0,2.607055,0.120495,128.16505,5.8525106589675,5.20019051318949,0.652320145778006
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_1_3,20 AF16 D10 metformin 1_1,3,32.883158,1.173515,0.004182,0.614477,0,1.17924,0.070399,79.287869,5.75836903319198,5.20019051318949,0.558178520002487
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_2_3,20 AF16 D10 metformin 1_2,1,66.956134,0.753387,0.002256,0.391314,0,3.514909,0.192249,187.180564,6.790160108031,5.20019051318949,1.58996959484151
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_2_3,20 AF16 D10 metformin 1_2,2,85.117808,0.755381,0.002022,0.379953,0,5.535951,0.161471,207.82094,7.02943442374887,5.20019051318949,1.82924391055938
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_2_3,20 AF16 D10 metformin 1_2,3,34.172907,1.138002,0.019278,0.490445,0,1.701531,0.082663,83.954152,5.14000099631996,5.20019051318949,-0.0601895168695297
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_3_2,20 AF16 D10 metformin 1_3,1,33.24058,1.103306,0.008025,0.679681,5.719626,1.580219,0.065409,112.770665,6.09929070177365,5.20019051318949,0.899100188584161
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_3_2,20 AF16 D10 metformin 1_3,2,33.06958,1.199593,0.003859,0.648727,0,1.340665,0.060159,75.854931,5.85121672813031,5.20019051318949,0.651026214940824
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_4_3,20 AF16 D10 metformin 1_4,1,67.83554,0.664504,0.00282,0.442593,0,5.278736,0.101195,230.786752,7.30103546531928,5.20019051318949,2.10084495212979
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_4_3,20 AF16 D10 metformin 1_4,2,83.476784,0.553415,0.003039,0.358174,0,5.788049,0.199324,215.361992,7.00474485956294,5.20019051318949,1.80455434637345
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_4_3,20 AF16 D10 metformin 1_4,3,66.961444,1.107835,0.006274,0.399935,0,2.920399,0.161391,170.340526,6.69101036828314,5.20019051318949,1.49081985509365
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_5_3,20 AF16 D10 metformin 1_5,1,53.051928,0.906356,0.013928,0.451377,0,3.81692,0.133208,147.142571,6.08585690336907,5.20019051318949,0.885666390179579
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_5_3,20 AF16 D10 metformin 1_5,2,20.551665,1.253326,0.006743,0.583106,0,3.53208,0.082383,84.803384,5.31576868056285,5.20019051318949,0.115578167373361
Driscoll,DC_112819,11/28/19,20,AF16,METFO,1,8,Sample_20 AF16 D10 metformin 1_5_3,20 AF16 D10 metformin 1_5,3,21.148607,1.4494,0.006722,0.519114,0,1.519285,0.069295,68.642995,4.98403318170471,5.20019051318949,-0.216157331484778
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_1_5,4 AF16 D18 CTRL 1_1,1,34.50755,0.935336,0.012265,0.428826,0,2.738874,0.143486,86.251114,4.83164381951028,5.20019051318949,-0.368546693679215
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_1_5,4 AF16 D18 CTRL 1_1,2,7.677551,1.791778,0.02255,0.438464,0,0.787204,0.035425,13.066372,3.54560183542735,5.20019051318949,-1.65458867776214
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_1_5,4 AF16 D18 CTRL 1_1,3,7.251425,1.740163,0.027916,0.345466,0,0.861201,0.043931,16.86358,3.09240165363764,5.20019051318949,-2.10778885955185
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_1_5,4 AF16 D18 CTRL 1_1,4,11.296727,1.281675,0.020586,0.712522,12.429379,0.813114,0.050548,31.663304,4.13530488799441,5.20019051318949,-1.06488562519508
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_1_5,4 AF16 D18 CTRL 1_1,5,49.728108,0.697066,0.007776,0.395165,0,2.054215,0.135366,137.996066,5.68640782764921,5.20019051318949,0.486217314459722
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_2_5,4 AF16 D18 CTRL 1_2,1,6.415602,1.80198,0.053361,0.455134,0,0.390094,0.032719,10.898369,3.5944832002168,5.20019051318949,-1.60570731297269
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_2_5,4 AF16 D18 CTRL 1_2,2,14.077234,1.308766,0.003649,0.45215,0,1.204775,0.080698,33.456819,3.93231502012087,5.20019051318949,-1.26787549306862
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_2_5,4 AF16 D18 CTRL 1_2,3,6.844693,1.667265,0.000191,0.486038,0,0.452816,0.036459,12.03188,3.77047298742574,5.20019051318949,-1.42971752576375
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_2_5,4 AF16 D18 CTRL 1_2,4,7.17145,1.697432,0.009645,0.368975,0,0.500488,0.036666,15.108569,3.20046180842509,5.20019051318949,-1.9997287047644
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_2_5,4 AF16 D18 CTRL 1_2,5,19.664093,1.185593,0.019797,0.48079,0,1.127775,0.059149,51.430486,4.34166749807484,5.20019051318949,-0.858523015114649
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_3_5,4 AF16 D18 CTRL 1_3,1,7.726948,1.807154,0.048753,0.444487,0,0.731186,0.038399,15.343205,3.61749139086923,5.20019051318949,-1.58269912232026
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_3_5,4 AF16 D18 CTRL 1_3,2,8.266945,1.736759,0.038799,0.481664,0,1.104103,0.047209,18.962571,3.84635615998385,5.20019051318949,-1.35383435320564
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_3_5,4 AF16 D18 CTRL 1_3,3,7.04554,1.759118,0.034681,0.321681,0,0.748164,0.04262,13.787684,2.9216932514223,5.20019051318949,-2.27849726176719
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_3_5,4 AF16 D18 CTRL 1_3,4,7.912738,1.928842,0.040847,0.39248,0,0.219183,0.031417,13.381261,3.40792788256594,5.20019051318949,-1.79226263062355
Driscoll,DC_120619,12/6/19,4,AF16,H2O,1,16,Sample_4 AF16 D18 CTRL 1_3_5,4 AF16 D18 CTRL 1_3,5,33.236525,1.008579,0.009489,0.442518,0,1.385763,0.053678,73.521057,4.58656640425053,5.20019051318949,-0.613624108938955
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_1_4,4 AF16 D18 metformin 1_1,1,33.942496,1.376075,0.013471,0.464561,0,1.461111,0.092319,102.856452,5.49045749478116,5.20019051318949,0.290266981591672
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_1_4,4 AF16 D18 metformin 1_1,2,33.179432,1.335855,0.015895,0.523342,0,2.448715,0.079435,84.792838,5.32183472985609,5.20019051318949,0.121644216666596
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_1_4,4 AF16 D18 metformin 1_1,3,12.693209,1.371436,0.00761,0.569537,0,1.745904,0.053914,30.078378,4.37158811572041,5.20019051318949,-0.828602397469081
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_1_4,4 AF16 D18 metformin 1_1,4,9.260156,1.551913,0.043638,0.416295,0,0.609448,0.046747,22.765743,3.53448356775053,5.20019051318949,-1.66570694543896
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_2_5,4 AF16 D18 metformin 1_2,1,12.325175,1.281889,0.000998,0.484362,0,2.304606,0.067434,37.457742,3.97543135264382,5.20019051318949,-1.22475916054567
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_2_5,4 AF16 D18 metformin 1_2,2,18.386098,1.170809,0.005701,0.517165,0,1.593404,0.058241,49.431773,4.43543207550488,5.20019051318949,-0.764758437684613
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_2_5,4 AF16 D18 metformin 1_2,3,11.305108,1.544737,0.03685,0.535011,0,1.045296,0.052486,35.010151,4.37989656179511,5.20019051318949,-0.82029395139438
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_2_5,4 AF16 D18 metformin 1_2,4,67.651833,0.653772,0.008188,0.369375,0,3.798779,0.107811,158.420984,5.85899818187188,5.20019051318949,0.658807668682385
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_2_5,4 AF16 D18 metformin 1_2,5,66.96323,0.829738,0.005583,0.412337,0,3.605897,0.148757,154.052159,6.23727964175667,5.20019051318949,1.03708912856718
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_3_5,4 AF16 D18 metformin 1_3,1,51.703185,0.858193,0.029946,0.331361,0,2.515721,0.124221,152.529599,5.59171895682882,5.20019051318949,0.391528443639331
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_3_5,4 AF16 D18 metformin 1_3,2,66.061111,1.06761,0.018961,0.429848,0,2.707589,0.14082,150.15621,6.42964372838579,5.20019051318949,1.2294532151963
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_3_5,4 AF16 D18 metformin 1_3,3,21.331358,1.590481,0.028821,0.437828,0,0.942168,0.064395,41.739056,4.19452457598695,5.20019051318949,-1.00566593720254
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_3_5,4 AF16 D18 metformin 1_3,4,59.830706,0.766176,0.01353,0.309853,0,2.915562,0.150117,149.529024,5.54906565019133,5.20019051318949,0.348875137001835
Driscoll,DC_120619,12/6/19,4,AF16,METFO,1,16,Sample_4 AF16 D18 metformin 1_3_5,4 AF16 D18 metformin 1_3,5,64.827759,0.734312,0.0189,0.39702,0,3.037825,0.15497,154.327145,6.15268700907391,5.20019051318949,0.952496495884423
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-1_2,23 AF16 D18 CRTL 1-1,1,9.960025,1.495665,0.001126,0.520931,0,0.946119,0.045858,23.297371,4.08466128996763,5.20019051318949,-1.11552922322186
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-1_2,23 AF16 D18 CRTL 1-1,2,34.689643,0.786707,0.001607,0.379688,0,1.814412,0.067823,73.759503,4.17073757399799,5.20019051318949,-1.0294529391915
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-2_2,23 AF16 D18 CRTL 1-2,1,5.809552,1.464302,0.07307,0.407348,0,0.333299,0.029227,8.401351,3.1045514846729,5.20019051318949,-2.09563902851659
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-2_2,23 AF16 D18 CRTL 1-2,2,7.688797,1.663192,0.031666,0.477404,3.918367,0.352577,0.038498,13.345096,3.41681013700322,5.20019051318949,-1.78338037618627
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-3_2,23 AF16 D18 CRTL 1-3,1,5.725725,1.887949,0.04267,0.451301,0,0.376639,0.028675,7.963206,3.55369844387698,5.20019051318949,-1.64649206931251
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-3_2,23 AF16 D18 CRTL 1-3,2,6.421967,1.776486,0.006437,0.467787,0,0.438551,0.03184,10.442454,3.67410340929246,5.20019051318949,-1.52608710389703
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-4_4,23 AF16 D18 CRTL 1-4,1,14.560382,1.440097,0.057315,0.494313,0,1.330187,0.047088,33.605286,4.0706066716797,5.20019051318949,-1.12958384150979
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-4_4,23 AF16 D18 CRTL 1-4,2,6.341883,1.903273,0.003636,0.386681,0,0.256985,0.025623,8.079991,3.26182383173761,5.20019051318949,-1.93836668145188
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-4_4,23 AF16 D18 CRTL 1-4,3,7.87482,1.801026,0.005936,0.310287,0,0.396829,0.026298,10.24893,2.84653075916245,5.20019051318949,-2.35365975402704
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-4_4,23 AF16 D18 CRTL 1-4,4,8.106896,2.083474,0.001397,0.347212,0,0.355645,0.025998,10.945848,3.20246502758138,5.20019051318949,-1.99772548560811
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-5_2,23 AF16 D18 CRTL 1-5,1,5.633549,1.971701,0.027134,0.395813,0,0.344994,0.028326,7.867112,3.30835707304068,5.20019051318949,-1.89183344014881
Driscoll,DC_120619,12/6/19,23,AF16,H2O,1,16,Sample_23 AF16 D18 CRTL 1-5_2,23 AF16 D18 CRTL 1-5,2,6.248334,1.919011,0.008025,0.430441,0,0.260161,0.031085,9.677166,3.54230633103932,5.20019051318949,-1.65788418215017
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18  METFORMIN 1-3_2,23 AF16 D18  METFORMIN 1-3,1,53.568235,0.795672,0.008577,0.362679,0,3.000591,0.158823,166.471239,6.06149650055431,5.20019051318949,0.861305987364817
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18  METFORMIN 1-3_2,23 AF16 D18  METFORMIN 1-3,2,70.688679,0.64772,0.006229,0.27252,0,3.832895,0.186922,197.015019,6.26787783994545,5.20019051318949,1.06768732675596
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-1_3,23 AF16 D18 METFORMIN 1-1,1,34.009163,0.744709,2.80E-05,0.503031,0,1.422233,0.068523,71.979664,4.81942867522943,5.20019051318949,-0.380761837960058
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-1_3,23 AF16 D18 METFORMIN 1-1,2,6.935878,1.560505,0.03269,0.508499,1.123596,0.859637,0.044257,14.445472,3.73876847662152,5.20019051318949,-1.46142203656797
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-1_3,23 AF16 D18 METFORMIN 1-1,3,50.284013,0.788854,0.011809,0.420279,0,2.731203,0.100078,140.545879,5.73183868681385,5.20019051318949,0.531648173624363
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-2_3,23 AF16 D18 METFORMIN 1-2,1,33.655657,0.364303,0.010574,0.352878,0,3.781762,0.110995,109.706516,4.32204218331574,5.20019051318949,-0.878148329873753
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-2_3,23 AF16 D18 METFORMIN 1-2,2,14.171089,1.378159,0.002413,0.480126,0,4.166226,0.073097,55.919415,4.14828616709918,5.20019051318949,-1.05190434609031
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-2_3,23 AF16 D18 METFORMIN 1-2,3,60.088157,0.459777,0.000248,0.356842,0,4.910694,0.073685,169.895252,5.56264575218603,5.20019051318949,0.362455238996541
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-4_3,23 AF16 D18 METFORMIN 1-4,1,48.063848,0.654735,0.003971,0.348913,0,5.37985,0.054866,130.474913,4.66127152914864,5.20019051318949,-0.538918984040855
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-4_3,23 AF16 D18 METFORMIN 1-4,2,66.975394,0.548016,0.006739,0.347668,0,3.77075,0.203225,202.359382,6.7148973545809,5.20019051318949,1.51470684139141
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-4_3,23 AF16 D18 METFORMIN 1-4,3,40.103609,0.584759,0.014315,0.446447,0.241935,2.318468,0.098724,152.433303,5.84435779767998,5.20019051318949,0.644167284490488
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-5_2,23 AF16 D18 METFORMIN 1-5,1,31.715084,0.845618,0.009488,0.520831,0,1.638657,0.084959,84.438543,5.15746616507247,5.20019051318949,-0.0427243481170221
Driscoll,DC_120619,12/6/19,23,AF16,METFO,1,16,Sample_23 AF16 D18 METFORMIN 1-5_2,23 AF16 D18 METFORMIN 1-5,2,7.789642,1.740345,0.009168,0.581217,1.226994,0.592414,0.041358,17.372044,4.30868400303594,5.20019051318949,-0.891506510153546
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_1_3,16 AF16 D18 CTRL 1_1,1,50.773358,0.680035,0.007059,0.398685,0,3.434367,0.114385,126.905406,5.31122903527298,5.20019051318949,0.111038522083487
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_1_3,16 AF16 D18 CTRL 1_1,2,50.76888,0.874937,0.037859,0.381392,3.099631,3.144529,0.061239,148.415589,5.25771560977494,5.20019051318949,0.0575250965854481
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_1_3,16 AF16 D18 CTRL 1_1,3,27.062004,1.188123,0.011297,0.486128,0,1.113913,0.099468,71.786833,4.95355425668464,5.20019051318949,-0.24663625650485
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_2_2,16 AF16 D18 CTRL 1_2,1,22.017793,1.277856,0.002065,0.439652,0,1.651598,0.065135,55.72131,4.24721106040337,5.20019051318949,-0.952979452786117
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_2_2,16 AF16 D18 CTRL 1_2,2,6.998076,1.715507,0.046426,0.410219,0,0.56317,0.036598,12.52322,3.34643522081433,5.20019051318949,-1.85375529237516
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_3_3,16 AF16 D18 CTRL 1_3,1,10.69265,1.362036,0.033938,0.420926,0,0.935918,0.051834,29.244152,3.58634960758166,5.20019051318949,-1.61384090560783
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_3_3,16 AF16 D18 CTRL 1_3,2,8.62841,1.600965,0.005517,0.393176,0,1.334462,0.04483,19.895303,3.3228113394191,5.20019051318949,-1.87737917377039
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_3_3,16 AF16 D18 CTRL 1_3,3,8.247013,1.708422,0.03892,0.328224,0,0.52351,0.034931,13.960809,2.95098440944122,5.20019051318949,-2.24920610374827
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_4_2,16 AF16 D18 CTRL 1_4,1,7.763328,1.775752,0.065815,0.476781,4.888889,0.77937,0.038331,15.217886,3.34197863474344,5.20019051318949,-1.85821187844605
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_4_2,16 AF16 D18 CTRL 1_4,2,7.727478,1.730308,0.013315,0.436403,0,0.626008,0.043033,16.219548,3.60745486984297,5.20019051318949,-1.59273564334652
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_5_3,16 AF16 D18 CTRL 1_5,1,13.403271,1.339877,0.009497,0.418717,0,1.233528,0.052913,39.247378,3.76329755890048,5.20019051318949,-1.43689295428901
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_5_3,16 AF16 D18 CTRL 1_5,2,10.13528,1.639216,0.049291,0.39399,0,0.755844,0.04532,23.326967,3.45363512020255,5.20019051318949,-1.74655539298694
Driscoll,DC_120619,12/6/19,16,AF16,H2O,1,16,Sample_16 AF16 D18 CTRL 1_5_3,16 AF16 D18 CTRL 1_5,3,7.353684,1.771464,0.040858,0.405792,0.687023,0.439736,0.034433,11.967863,3.29902675745836,5.20019051318949,-1.90116375573113
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_1_3,16 AF16 D18 metformin 1_1,1,9.087396,1.673799,0.006095,0.359773,0,0.606233,0.041523,16.595539,3.19896033191723,5.20019051318949,-2.00123018127226
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_1_3,16 AF16 D18 metformin 1_1,2,36.000164,0.782699,0.005511,0.359689,0,2.653876,0.122214,105.267891,4.68042096769468,5.20019051318949,-0.519769545494807
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_1_3,16 AF16 D18 metformin 1_1,3,16.514537,1.411159,0.010025,0.585455,0,0.677402,0.048845,38.216487,4.76922715233622,5.20019051318949,-0.430963360853272
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_2_3,16 AF16 D18 metformin 1_2,1,35.05892,0.950267,0.019063,0.378159,0,1.683952,0.069371,73.378053,4.24409097701982,5.20019051318949,-0.956099536169675
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_2_3,16 AF16 D18 metformin 1_2,2,43.06317,0.50635,0.002611,0.442997,0,4.551011,0.2458,174.58595,6.43456550138024,5.20019051318949,1.23437498819075
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_2_3,16 AF16 D18 metformin 1_2,3,32.194978,1.074146,0.005203,0.328233,0,1.516416,0.082733,80.51813,4.18401791726491,5.20019051318949,-1.01617259592458
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_3_3,16 AF16 D18 metformin 1_3,1,8.314789,1.683965,0.01683,0.38193,0,0.417837,0.0301,12.527161,3.22004846426312,5.20019051318949,-1.98014204892637
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_3_3,16 AF16 D18 metformin 1_3,2,6.818503,1.829271,0.045739,0.383315,0,0.387847,0.027395,9.366253,3.19260208765129,5.20019051318949,-2.0075884255382
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_3_3,16 AF16 D18 metformin 1_3,3,68.233787,0.843488,0.001061,0.344234,0,4.020988,0.131013,142.570733,5.6079923457588,5.20019051318949,0.407801832569307
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_4_2,16 AF16 D18 metformin 1_4,1,50.000128,1.008165,0.000822,0.394549,0,2.464149,0.098063,115.268307,5.30106195825039,5.20019051318949,0.100871445060903
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_4_2,16 AF16 D18 metformin 1_4,2,35.384578,0.964578,0.00647,0.383062,0,2.718146,0.05902,118.6173,4.90988535469105,5.20019051318949,-0.290305158498436
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_5_3,16 AF16 D18 metformin 1_5,1,24.148795,1.116086,0.001479,0.417338,0,1.181093,0.052052,69.992592,4.3343426083259,5.20019051318949,-0.865847904863593
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_5_3,16 AF16 D18 metformin 1_5,2,40.280364,0.870199,0.023638,0.478549,0,3.640074,0.134319,118.128072,5.55290471069751,5.20019051318949,0.352714197508021
Driscoll,DC_120619,12/6/19,16,AF16,METFO,1,16,Sample_16 AF16 D18 metformin 1_5_3,16 AF16 D18 metformin 1_5,3,33.541727,0.944366,0.0023,0.466748,4.581006,2.997787,0.074635,130.932965,5.16348288164409,5.20019051318949,-0.0367076315454042
Driscoll,DC_120619,12/6/19,20,AF16,H2O,1,16,Sample_20 AF16 D15 CTRL 1_2_5,20 AF16 D15 CTRL 1_2,1,10.152749,1.375691,0.098803,0.479703,0,1.816706,0.067493,29.008596,3.7926214504742,5.20019051318949,-1.40756906271529
Driscoll,DC_120619,12/6/19,20,AF16,H2O,1,16,Sample_20 AF16 D15 CTRL 1_2_5,20 AF16 D15 CTRL 1_2,2,8.10181,1.638834,0.046688,0.462788,0,2.3981,0.0543,22.575961,3.62928948334161,5.20019051318949,-1.57090102984788
Driscoll,DC_120619,12/6/19,20,AF16,H2O,1,16,Sample_20 AF16 D15 CTRL 1_2_5,20 AF16 D15 CTRL 1_2,3,6.693351,1.83753,0.097689,0.445069,0,1.020454,0.039712,13.393983,3.5182002345618,5.20019051318949,-1.68199027862769
Driscoll,DC_120619,12/6/19,20,AF16,H2O,1,16,Sample_20 AF16 D15 CTRL 1_2_5,20 AF16 D15 CTRL 1_2,4,43.285611,0.981868,0.023831,0.496923,0.224299,2.879987,0.086727,131.700144,5.8982456005454,5.20019051318949,0.698055087355911
